bin,n,R2,RMSE,MAE,MASE,WAPE,Correlation,model,anchor_year,tower,variant,real_frac
8-30,23,-0.793,18.772,14.556,1.3202,0.5249,0.352,Ensemble_MASEweighted,2020,2,B_resample,0.0
31-90,60,-0.111,16.336,11.73,1.0219,0.4867,-0.023,Ensemble_MASEweighted,2020,2,B_resample,0.0
91-180,90,0.023,18.01,7.914,0.6599,0.4943,0.181,Ensemble_MASEweighted,2020,2,B_resample,0.0
181-270,90,-0.094,14.712,9.608,0.6934,0.5915,0.481,Ensemble_MASEweighted,2020,2,B_resample,0.0
271-365,95,0.076,17.312,9.657,0.6106,0.6731,0.311,Ensemble_MASEweighted,2020,2,B_resample,0.0
1-7,7,0.253,14.989,11.491,1.0681,0.5378,0.539,RF,2020,4,A_removal,0.5714285714285714
8-30,23,-0.079,24.946,15.534,1.3371,1.0547,0.064,RF,2020,4,A_removal,0.9130434782608696
31-90,60,-0.016,31.838,19.299,1.0327,0.7053,0.112,RF,2020,4,A_removal,0.6166666666666667
91-180,90,0.16,18.764,12.976,0.9432,0.5172,0.403,RF,2020,4,A_removal,0.4666666666666667
181-270,90,0.159,56.815,38.172,0.8012,0.6314,0.408,RF,2020,4,A_removal,0.8777777777777778
271-365,95,0.292,57.261,29.457,0.9798,0.815,0.628,RF,2020,4,A_removal,0.8421052631578947
1-7,7,0.087,16.567,12.36,1.1489,0.5785,0.326,XGB,2020,4,A_removal,0.5714285714285714
8-30,23,-0.069,24.834,14.172,1.22,0.9623,-0.009,XGB,2020,4,A_removal,0.9130434782608696
31-90,60,-0.029,32.04,18.976,1.0154,0.6935,0.039,XGB,2020,4,A_removal,0.6166666666666667
91-180,90,0.039,20.076,13.519,0.9827,0.5389,0.275,XGB,2020,4,A_removal,0.4666666666666667
181-270,90,0.129,57.818,39.075,0.8202,0.6463,0.404,XGB,2020,4,A_removal,0.8777777777777778
271-365,95,0.257,58.683,29.929,0.9955,0.8281,0.559,XGB,2020,4,A_removal,0.8421052631578947
1-7,7,0.054,16.865,12.323,1.1454,0.5768,0.262,LightGBM,2020,4,A_removal,0.5714285714285714
8-30,23,-0.037,24.456,13.188,1.1353,0.8955,0.029,LightGBM,2020,4,A_removal,0.9130434782608696
31-90,60,0.037,31.0,18.735,1.0025,0.6847,0.224,LightGBM,2020,4,A_removal,0.6166666666666667
91-180,90,0.097,19.455,12.946,0.941,0.5161,0.389,LightGBM,2020,4,A_removal,0.4666666666666667
181-270,90,0.137,57.548,37.975,0.7971,0.6281,0.388,LightGBM,2020,4,A_removal,0.8777777777777778
271-365,95,0.25,58.94,29.567,0.9835,0.8181,0.566,LightGBM,2020,4,A_removal,0.8421052631578947
1-7,7,-0.303,19.794,10.536,0.9794,0.4931,0.329,SARIMAX,2020,4,A_removal,0.5714285714285714
8-30,23,-0.022,24.278,8.738,0.7522,0.5933,-0.09,SARIMAX,2020,4,A_removal,0.9130434782608696
31-90,60,-0.194,34.511,19.516,1.0443,0.7132,0.043,SARIMAX,2020,4,A_removal,0.6166666666666667
91-180,90,0.317,16.925,12.128,0.8815,0.4834,0.563,SARIMAX,2020,4,A_removal,0.4666666666666667
181-270,90,0.215,54.898,36.737,0.7711,0.6077,0.471,SARIMAX,2020,4,A_removal,0.8777777777777778
271-365,95,0.277,57.882,28.932,0.9623,0.8005,0.541,SARIMAX,2020,4,A_removal,0.8421052631578947
1-7,7,0.15,15.983,10.147,0.9431,0.4749,0.41,Ensemble_unweighted,2020,4,A_removal,0.5714285714285714
8-30,23,-0.022,24.278,12.369,1.0647,0.8399,0.027,Ensemble_unweighted,2020,4,A_removal,0.9130434782608696
31-90,60,-0.005,31.662,18.284,0.9784,0.6682,0.128,Ensemble_unweighted,2020,4,A_removal,0.6166666666666667
91-180,90,0.208,18.216,12.217,0.888,0.487,0.477,Ensemble_unweighted,2020,4,A_removal,0.4666666666666667
181-270,90,0.177,56.206,37.752,0.7924,0.6244,0.431,Ensemble_unweighted,2020,4,A_removal,0.8777777777777778
271-365,95,0.275,57.96,28.964,0.9634,0.8014,0.58,Ensemble_unweighted,2020,4,A_removal,0.8421052631578947
1-7,7,0.149,15.992,10.222,0.9501,0.4784,0.406,Ensemble_MASEweighted,2020,4,A_removal,0.5714285714285714
8-30,23,-0.023,24.289,12.423,1.0694,0.8435,0.027,Ensemble_MASEweighted,2020,4,A_removal,0.9130434782608696
31-90,60,-0.005,31.655,18.303,0.9794,0.6689,0.128,Ensemble_MASEweighted,2020,4,A_removal,0.6166666666666667
91-180,90,0.205,18.257,12.244,0.89,0.4881,0.473,Ensemble_MASEweighted,2020,4,A_removal,0.4666666666666667
181-270,90,0.176,56.238,37.772,0.7928,0.6248,0.43,Ensemble_MASEweighted,2020,4,A_removal,0.8777777777777778
271-365,95,0.274,57.982,28.987,0.9642,0.802,0.58,Ensemble_MASEweighted,2020,4,A_removal,0.8421052631578947
1-7,7,0.226,15.25,9.41,0.8746,0.4404,0.647,RF,2020,4,B_resample,0.5714285714285714
8-30,23,0.003,23.987,12.195,1.0497,0.828,0.142,RF,2020,4,B_resample,0.9130434782608696
31-90,60,-0.028,32.025,17.521,0.9375,0.6403,0.16,RF,2020,4,B_resample,0.6166666666666667
91-180,90,0.144,18.943,12.37,0.8992,0.4931,0.526,RF,2020,4,B_resample,0.4666666666666667
181-270,90,0.194,55.613,38.299,0.8039,0.6335,0.461,RF,2020,4,B_resample,0.8777777777777778
271-365,95,0.424,51.647,23.003,0.7651,0.6364,0.709,RF,2020,4,B_resample,0.8421052631578947
1-7,7,-0.023,17.535,9.61,0.8933,0.4498,0.584,XGB,2020,4,B_resample,0.5714285714285714
8-30,23,-0.057,24.691,8.788,0.7565,0.5967,0.05,XGB,2020,4,B_resample,0.9130434782608696
31-90,60,-0.215,34.806,19.395,1.0378,0.7088,0.002,XGB,2020,4,B_resample,0.6166666666666667
91-180,90,-0.095,21.423,15.219,1.1062,0.6067,0.458,XGB,2020,4,B_resample,0.4666666666666667
181-270,90,0.24,54.017,35.183,0.7385,0.5819,0.492,XGB,2020,4,B_resample,0.8777777777777778
271-365,95,0.463,49.882,24.914,0.8287,0.6893,0.703,XGB,2020,4,B_resample,0.8421052631578947
1-7,7,0.015,17.205,9.361,0.8701,0.4381,0.684,LightGBM,2020,4,B_resample,0.5714285714285714
8-30,23,-0.045,24.554,8.906,0.7667,0.6047,0.008,LightGBM,2020,4,B_resample,0.9130434782608696
31-90,60,-0.153,33.91,18.607,0.9957,0.68,-0.027,LightGBM,2020,4,B_resample,0.6166666666666667
91-180,90,-0.156,22.01,15.427,1.1214,0.615,0.504,LightGBM,2020,4,B_resample,0.4666666666666667
181-270,90,0.189,55.801,36.889,0.7743,0.6102,0.446,LightGBM,2020,4,B_resample,0.8777777777777778
271-365,95,0.478,49.199,23.929,0.7959,0.6621,0.718,LightGBM,2020,4,B_resample,0.8421052631578947
1-7,7,-0.759,22.993,15.073,1.401,0.7055,-0.173,SARIMAX,2020,4,B_resample,0.5714285714285714
8-30,23,-0.123,25.456,9.696,0.8346,0.6583,-0.104,SARIMAX,2020,4,B_resample,0.9130434782608696
31-90,60,-0.276,35.677,20.669,1.106,0.7553,0.098,SARIMAX,2020,4,B_resample,0.6166666666666667
91-180,90,0.204,18.268,12.688,0.9222,0.5058,0.567,SARIMAX,2020,4,B_resample,0.4666666666666667
181-270,90,0.211,55.035,35.181,0.7384,0.5819,0.462,SARIMAX,2020,4,B_resample,0.8777777777777778
271-365,95,0.267,58.283,29.213,0.9717,0.8083,0.534,SARIMAX,2020,4,B_resample,0.8421052631578947
1-7,7,-0.053,17.796,9.429,0.8765,0.4413,0.66,Ensemble_unweighted,2020,4,B_resample,0.5714285714285714
8-30,23,-0.023,24.292,8.645,0.7441,0.587,0.06,Ensemble_unweighted,2020,4,B_resample,0.9130434782608696
31-90,60,-0.152,33.897,18.514,0.9907,0.6766,0.056,Ensemble_unweighted,2020,4,B_resample,0.6166666666666667
91-180,90,0.066,19.788,13.503,0.9815,0.5383,0.542,Ensemble_unweighted,2020,4,B_resample,0.4666666666666667
181-270,90,0.223,54.603,35.598,0.7472,0.5888,0.475,Ensemble_unweighted,2020,4,B_resample,0.8777777777777778
271-365,95,0.422,51.739,24.477,0.8142,0.6772,0.685,Ensemble_unweighted,2020,4,B_resample,0.8421052631578947
1-7,7,-0.05,17.771,9.431,0.8767,0.4414,0.66,Ensemble_MASEweighted,2020,4,B_resample,0.5714285714285714
8-30,23,-0.023,24.297,8.642,0.7439,0.5868,0.059,Ensemble_MASEweighted,2020,4,B_resample,0.9130434782608696
31-90,60,-0.152,33.903,18.52,0.991,0.6768,0.054,Ensemble_MASEweighted,2020,4,B_resample,0.6166666666666667
91-180,90,0.061,19.838,13.548,0.9847,0.54,0.541,Ensemble_MASEweighted,2020,4,B_resample,0.4666666666666667
181-270,90,0.223,54.602,35.598,0.7472,0.5888,0.475,Ensemble_MASEweighted,2020,4,B_resample,0.8777777777777778
271-365,95,0.424,51.655,24.449,0.8132,0.6764,0.686,Ensemble_MASEweighted,2020,4,B_resample,0.8421052631578947
1-7,7,0.084,49.062,34.182,0.9066,0.8782,0.509,RF,2020,9,A_removal,0.5714285714285714
8-30,23,-0.192,79.0,47.828,0.9636,0.8332,0.149,RF,2020,9,A_removal,0.8260869565217391
31-90,60,0.209,40.886,27.344,0.8863,0.6844,0.678,RF,2020,9,A_removal,0.4
91-180,90,-0.034,16.278,12.328,0.8743,0.6783,0.381,RF,2020,9,A_removal,0.6333333333333333
181-270,90,0.165,68.237,41.665,0.7277,0.5575,0.483,RF,2020,9,A_removal,0.7111111111111111
271-365,95,0.255,28.166,22.191,0.9305,0.8207,0.631,RF,2020,9,A_removal,0.9052631578947368
1-7,7,0.058,49.754,36.858,0.9776,0.947,0.299,XGB,2020,9,A_removal,0.5714285714285714
8-30,23,-0.202,79.312,47.87,0.9645,0.834,0.227,XGB,2020,9,A_removal,0.8260869565217391
31-90,60,0.167,41.968,26.978,0.8745,0.6753,0.709,XGB,2020,9,A_removal,0.4
91-180,90,0.033,15.737,11.509,0.8161,0.6332,0.378,XGB,2020,9,A_removal,0.6333333333333333
181-270,90,0.208,66.466,42.342,0.7395,0.5666,0.48,XGB,2020,9,A_removal,0.7111111111111111
271-365,95,0.298,27.339,20.22,0.8478,0.7477,0.638,XGB,2020,9,A_removal,0.9052631578947368
1-7,7,0.108,48.394,36.989,0.981,0.9503,0.333,LightGBM,2020,9,A_removal,0.5714285714285714
8-30,23,-0.205,79.399,47.462,0.9562,0.8269,0.233,LightGBM,2020,9,A_removal,0.8260869565217391
31-90,60,0.297,38.554,25.847,0.8378,0.647,0.763,LightGBM,2020,9,A_removal,0.4
91-180,90,0.092,15.254,10.93,0.7751,0.6014,0.364,LightGBM,2020,9,A_removal,0.6333333333333333
181-270,90,0.005,74.494,52.827,0.9227,0.7069,0.33,LightGBM,2020,9,A_removal,0.7111111111111111
271-365,95,0.312,27.069,20.2,0.847,0.747,0.645,LightGBM,2020,9,A_removal,0.9052631578947368
1-7,7,-0.236,56.991,36.942,0.9798,0.9491,-0.217,SARIMAX,2020,9,A_removal,0.5714285714285714
8-30,23,-0.274,81.671,50.217,1.0118,0.8749,0.167,SARIMAX,2020,9,A_removal,0.8260869565217391
31-90,60,-0.241,51.214,30.835,0.9995,0.7718,0.099,SARIMAX,2020,9,A_removal,0.4
91-180,90,0.0,16.003,9.941,0.705,0.547,0.117,SARIMAX,2020,9,A_removal,0.6333333333333333
181-270,90,0.248,64.775,39.761,0.6945,0.532,0.54,SARIMAX,2020,9,A_removal,0.7111111111111111
271-365,95,0.203,29.137,22.726,0.9529,0.8404,0.609,SARIMAX,2020,9,A_removal,0.9052631578947368
1-7,7,0.04,50.228,36.242,0.9612,0.9312,0.332,Ensemble_unweighted,2020,9,A_removal,0.5714285714285714
8-30,23,-0.215,79.731,48.297,0.9731,0.8414,0.222,Ensemble_unweighted,2020,9,A_removal,0.8260869565217391
31-90,60,0.134,42.782,26.933,0.873,0.6741,0.737,Ensemble_unweighted,2020,9,A_removal,0.4
91-180,90,0.12,15.011,10.503,0.7448,0.5779,0.4,Ensemble_unweighted,2020,9,A_removal,0.6333333333333333
181-270,90,0.192,67.155,42.619,0.7444,0.5703,0.459,Ensemble_unweighted,2020,9,A_removal,0.7111111111111111
271-365,95,0.291,27.484,21.138,0.8863,0.7817,0.642,Ensemble_unweighted,2020,9,A_removal,0.9052631578947368
1-7,7,0.042,50.166,36.257,0.9616,0.9316,0.333,Ensemble_MASEweighted,2020,9,A_removal,0.5714285714285714
8-30,23,-0.214,79.713,48.272,0.9726,0.841,0.223,Ensemble_MASEweighted,2020,9,A_removal,0.8260869565217391
31-90,60,0.138,42.693,26.909,0.8723,0.6735,0.738,Ensemble_MASEweighted,2020,9,A_removal,0.4
91-180,90,0.12,15.016,10.525,0.7464,0.5791,0.399,Ensemble_MASEweighted,2020,9,A_removal,0.6333333333333333
181-270,90,0.19,67.206,42.716,0.7461,0.5716,0.457,Ensemble_MASEweighted,2020,9,A_removal,0.7111111111111111
271-365,95,0.291,27.467,21.103,0.8849,0.7804,0.643,Ensemble_MASEweighted,2020,9,A_removal,0.9052631578947368
1-7,7,-0.058,52.711,34.118,0.9049,0.8766,0.38,RF,2020,9,B_resample,0.5714285714285714
8-30,23,-0.248,80.808,49.41,0.9955,0.8608,0.256,RF,2020,9,B_resample,0.8260869565217391
31-90,60,-0.039,46.868,28.641,0.9284,0.7169,0.725,RF,2020,9,B_resample,0.4
91-180,90,0.047,15.624,9.577,0.6792,0.527,0.223,RF,2020,9,B_resample,0.6333333333333333
181-270,90,0.084,71.474,53.086,0.9272,0.7103,0.441,RF,2020,9,B_resample,0.7111111111111111
271-365,95,0.354,26.223,18.815,0.7889,0.6958,0.633,RF,2020,9,B_resample,0.9052631578947368
1-7,7,-0.06,52.774,33.864,0.8981,0.87,0.242,XGB,2020,9,B_resample,0.5714285714285714
8-30,23,-0.362,84.438,51.259,1.0327,0.893,0.175,XGB,2020,9,B_resample,0.8260869565217391
31-90,60,-0.072,47.6,28.913,0.9372,0.7237,0.671,XGB,2020,9,B_resample,0.4
91-180,90,0.02,15.843,10.139,0.719,0.5579,0.346,XGB,2020,9,B_resample,0.6333333333333333
181-270,90,0.131,69.647,47.78,0.8345,0.6393,0.407,XGB,2020,9,B_resample,0.7111111111111111
271-365,95,0.386,25.574,17.28,0.7246,0.639,0.642,XGB,2020,9,B_resample,0.9052631578947368
1-7,7,0.083,49.082,34.905,0.9258,0.8968,0.374,LightGBM,2020,9,B_resample,0.5714285714285714
8-30,23,-0.296,82.35,50.232,1.012,0.8751,0.214,LightGBM,2020,9,B_resample,0.8260869565217391
31-90,60,0.129,42.919,26.668,0.8644,0.6675,0.734,LightGBM,2020,9,B_resample,0.4
91-180,90,0.036,15.717,9.888,0.7012,0.544,0.38,LightGBM,2020,9,B_resample,0.6333333333333333
181-270,90,0.008,74.388,54.186,0.9464,0.725,0.354,LightGBM,2020,9,B_resample,0.7111111111111111
271-365,95,0.385,25.59,17.918,0.7513,0.6626,0.641,LightGBM,2020,9,B_resample,0.9052631578947368
1-7,7,-0.178,55.634,38.454,1.0199,0.988,-0.223,SARIMAX,2020,9,B_resample,0.5714285714285714
8-30,23,-0.261,81.241,50.218,1.0118,0.8749,-0.012,SARIMAX,2020,9,B_resample,0.8260869565217391
31-90,60,-0.13,48.884,30.355,0.9839,0.7598,0.121,SARIMAX,2020,9,B_resample,0.4
91-180,90,-0.076,16.605,11.07,0.785,0.6091,-0.068,SARIMAX,2020,9,B_resample,0.6333333333333333
181-270,90,0.261,64.227,39.762,0.6945,0.532,0.532,SARIMAX,2020,9,B_resample,0.7111111111111111
271-365,95,0.081,31.278,25.614,1.074,0.9472,0.61,SARIMAX,2020,9,B_resample,0.9052631578947368
1-7,7,-0.039,52.233,35.335,0.9372,0.9079,0.252,Ensemble_unweighted,2020,9,B_resample,0.5714285714285714
8-30,23,-0.288,82.104,50.01,1.0076,0.8712,0.204,Ensemble_unweighted,2020,9,B_resample,0.8260869565217391
31-90,60,-0.019,46.408,28.276,0.9166,0.7078,0.715,Ensemble_unweighted,2020,9,B_resample,0.4
91-180,90,0.084,15.321,9.23,0.6545,0.5078,0.349,Ensemble_unweighted,2020,9,B_resample,0.6333333333333333
181-270,90,0.154,68.721,47.901,0.8366,0.6409,0.431,Ensemble_unweighted,2020,9,B_resample,0.7111111111111111
271-365,95,0.347,26.372,19.51,0.8181,0.7215,0.646,Ensemble_unweighted,2020,9,B_resample,0.9052631578947368
1-7,7,-0.037,52.186,35.299,0.9362,0.9069,0.257,Ensemble_MASEweighted,2020,9,B_resample,0.5714285714285714
8-30,23,-0.289,82.141,50.02,1.0078,0.8714,0.204,Ensemble_MASEweighted,2020,9,B_resample,0.8260869565217391
31-90,60,-0.017,46.372,28.253,0.9158,0.7072,0.716,Ensemble_MASEweighted,2020,9,B_resample,0.4
91-180,90,0.084,15.321,9.235,0.6549,0.5081,0.351,Ensemble_MASEweighted,2020,9,B_resample,0.6333333333333333
181-270,90,0.151,68.812,47.998,0.8383,0.6422,0.429,Ensemble_MASEweighted,2020,9,B_resample,0.7111111111111111
271-365,95,0.349,26.333,19.439,0.8151,0.7189,0.646,Ensemble_MASEweighted,2020,9,B_resample,0.9052631578947368
1-7,7,-0.519,3.221,2.98,1.4748,0.2968,0.269,RF,2021,2,A_removal,0.0
8-30,23,-0.351,13.94,10.598,0.8792,0.4884,0.342,RF,2021,2,A_removal,0.0
31-90,60,-0.018,15.736,11.994,1.0006,0.5576,0.208,RF,2021,2,A_removal,0.0
91-180,90,-0.052,13.228,9.434,0.7532,0.4268,-0.053,RF,2021,2,A_removal,0.0
181-270,90,-0.077,18.654,14.847,0.8007,0.5661,0.136,RF,2021,2,A_removal,0.0
271-365,95,-1.554,12.827,9.992,1.5276,1.2458,-0.077,RF,2021,2,A_removal,0.0
1-7,7,-0.469,3.168,2.858,1.4143,0.2846,0.665,XGB,2021,2,A_removal,0.0
8-30,23,-0.068,12.392,9.314,0.7727,0.4293,0.295,XGB,2021,2,A_removal,0.0
31-90,60,-0.03,15.828,10.074,0.8404,0.4683,0.144,XGB,2021,2,A_removal,0.0
91-180,90,-0.185,14.038,9.137,0.7294,0.4133,-0.057,XGB,2021,2,A_removal,0.0
181-270,90,-0.394,21.223,16.606,0.8956,0.6331,0.179,XGB,2021,2,A_removal,0.0
271-365,95,-1.971,13.836,9.314,1.424,1.1614,-0.13,XGB,2021,2,A_removal,0.0
1-7,7,-0.14,2.791,2.584,1.2787,0.2574,0.501,LightGBM,2021,2,A_removal,0.0
8-30,23,-0.15,12.863,9.972,0.8273,0.4596,0.353,LightGBM,2021,2,A_removal,0.0
31-90,60,-0.118,16.494,10.712,0.8937,0.498,0.134,LightGBM,2021,2,A_removal,0.0
91-180,90,-0.133,13.724,9.093,0.7259,0.4113,-0.093,LightGBM,2021,2,A_removal,0.0
181-270,90,-0.741,23.723,18.202,0.9817,0.694,0.039,LightGBM,2021,2,A_removal,0.0
271-365,95,-2.988,16.029,9.979,1.5257,1.2443,-0.114,LightGBM,2021,2,A_removal,0.0
1-7,7,-4.836,6.314,5.898,2.9191,0.5875,0.59,SARIMAX,2021,2,A_removal,0.0
8-30,23,-0.145,12.831,8.187,0.6792,0.3773,-0.252,SARIMAX,2021,2,A_removal,0.0
31-90,60,-0.018,15.74,10.069,0.84,0.4681,0.421,SARIMAX,2021,2,A_removal,0.0
91-180,90,-0.312,14.773,9.495,0.758,0.4295,-0.286,SARIMAX,2021,2,A_removal,0.0
181-270,90,-0.751,23.792,18.084,0.9753,0.6895,-0.052,SARIMAX,2021,2,A_removal,0.0
271-365,95,-0.733,10.568,8.585,1.3126,1.0705,-0.399,SARIMAX,2021,2,A_removal,0.0
1-7,7,-0.985,3.682,3.421,1.6931,0.3408,0.592,Ensemble_unweighted,2021,2,A_removal,0.0
8-30,23,0.038,11.76,8.639,0.7167,0.3982,0.334,Ensemble_unweighted,2021,2,A_removal,0.0
31-90,60,0.006,15.549,10.381,0.866,0.4826,0.174,Ensemble_unweighted,2021,2,A_removal,0.0
91-180,90,-0.12,13.646,9.05,0.7225,0.4094,-0.143,Ensemble_unweighted,2021,2,A_removal,0.0
181-270,90,-0.422,21.437,16.29,0.8786,0.6211,0.106,Ensemble_unweighted,2021,2,A_removal,0.0
271-365,95,-1.493,12.673,9.276,1.4183,1.1567,-0.135,Ensemble_unweighted,2021,2,A_removal,0.0
1-7,7,-0.954,3.654,3.394,1.6794,0.338,0.596,Ensemble_MASEweighted,2021,2,A_removal,0.0
8-30,23,0.034,11.784,8.662,0.7186,0.3992,0.334,Ensemble_MASEweighted,2021,2,A_removal,0.0
31-90,60,0.005,15.56,10.381,0.8661,0.4826,0.173,Ensemble_MASEweighted,2021,2,A_removal,0.0
91-180,90,-0.12,13.648,9.047,0.7222,0.4092,-0.14,Ensemble_MASEweighted,2021,2,A_removal,0.0
181-270,90,-0.423,21.449,16.308,0.8796,0.6218,0.106,Ensemble_MASEweighted,2021,2,A_removal,0.0
271-365,95,-1.514,12.728,9.282,1.4191,1.1574,-0.134,Ensemble_MASEweighted,2021,2,A_removal,0.0
1-7,7,-1.276,3.943,3.589,1.7761,0.3575,-0.09,RF,2021,2,B_resample,0.0
8-30,23,-0.071,12.411,8.149,0.6761,0.3756,0.319,RF,2021,2,B_resample,0.0
31-90,60,0.084,14.93,9.029,0.7533,0.4197,0.384,RF,2021,2,B_resample,0.0
91-180,90,-0.61,16.363,10.656,0.8507,0.482,-0.289,RF,2021,2,B_resample,0.0
181-270,90,-1.066,25.838,19.95,1.076,0.7606,-0.071,RF,2021,2,B_resample,0.0
271-365,95,-0.626,10.236,7.696,1.1766,0.9596,-0.21,RF,2021,2,B_resample,0.0
1-7,7,-0.007,2.622,2.119,1.0484,0.211,-0.273,XGB,2021,2,B_resample,0.0
8-30,23,-0.443,14.404,9.736,0.8077,0.4487,0.286,XGB,2021,2,B_resample,0.0
31-90,60,-0.463,18.868,11.116,0.9274,0.5168,0.121,XGB,2021,2,B_resample,0.0
91-180,90,-0.769,17.154,11.68,0.9324,0.5284,-0.142,XGB,2021,2,B_resample,0.0
181-270,90,-0.873,24.604,19.069,1.0284,0.727,0.065,XGB,2021,2,B_resample,0.0
271-365,95,-0.654,10.322,7.538,1.1525,0.9399,-0.086,XGB,2021,2,B_resample,0.0
1-7,7,-0.628,3.335,2.379,1.1772,0.2369,-0.55,LightGBM,2021,2,B_resample,0.0
8-30,23,-0.281,13.571,9.448,0.7838,0.4354,0.295,LightGBM,2021,2,B_resample,0.0
31-90,60,-0.467,18.889,11.476,0.9574,0.5335,0.299,LightGBM,2021,2,B_resample,0.0
91-180,90,-0.856,17.57,12.126,0.9681,0.5486,-0.15,LightGBM,2021,2,B_resample,0.0
181-270,90,-0.875,24.619,19.187,1.0348,0.7315,0.158,LightGBM,2021,2,B_resample,0.0
271-365,95,-1.906,13.683,8.758,1.339,1.092,-0.054,LightGBM,2021,2,B_resample,0.0
1-7,7,-6.793,7.297,6.975,3.4516,0.6947,0.593,SARIMAX,2021,2,B_resample,0.0
8-30,23,-0.467,14.524,9.034,0.7495,0.4163,-0.365,SARIMAX,2021,2,B_resample,0.0
31-90,60,0.079,14.966,9.725,0.8113,0.4521,0.321,SARIMAX,2021,2,B_resample,0.0
91-180,90,-0.678,16.705,11.102,0.8863,0.5022,-0.143,SARIMAX,2021,2,B_resample,0.0
181-270,90,-0.863,24.539,18.815,1.0148,0.7174,0.062,SARIMAX,2021,2,B_resample,0.0
271-365,95,-0.663,10.351,8.296,1.2684,1.0344,-0.463,SARIMAX,2021,2,B_resample,0.0
1-7,7,-0.551,3.255,2.926,1.4478,0.2914,0.324,Ensemble_unweighted,2021,2,B_resample,0.0
8-30,23,-0.286,13.599,8.965,0.7438,0.4132,0.257,Ensemble_unweighted,2021,2,B_resample,0.0
31-90,60,-0.108,16.416,9.099,0.7591,0.423,0.331,Ensemble_unweighted,2021,2,B_resample,0.0
91-180,90,-0.718,16.904,11.267,0.8995,0.5097,-0.274,Ensemble_unweighted,2021,2,B_resample,0.0
181-270,90,-0.914,24.874,19.249,1.0382,0.7339,0.063,Ensemble_unweighted,2021,2,B_resample,0.0
271-365,95,-0.775,10.694,7.985,1.2208,0.9956,-0.147,Ensemble_unweighted,2021,2,B_resample,0.0
1-7,7,-0.504,3.205,2.886,1.4283,0.2875,0.309,Ensemble_MASEweighted,2021,2,B_resample,0.0
8-30,23,-0.287,13.605,8.981,0.745,0.4139,0.259,Ensemble_MASEweighted,2021,2,B_resample,0.0
31-90,60,-0.116,16.476,9.123,0.7612,0.4241,0.329,Ensemble_MASEweighted,2021,2,B_resample,0.0
91-180,90,-0.72,16.915,11.281,0.9005,0.5103,-0.274,Ensemble_MASEweighted,2021,2,B_resample,0.0
181-270,90,-0.913,24.868,19.248,1.0381,0.7338,0.065,Ensemble_MASEweighted,2021,2,B_resample,0.0
271-365,95,-0.783,10.718,7.985,1.2208,0.9956,-0.144,Ensemble_MASEweighted,2021,2,B_resample,0.0
1-7,7,-0.114,1.955,1.502,0.9381,0.1374,0.677,RF,2021,4,A_removal,0.4285714285714285
8-30,23,-1.114,13.464,11.246,1.5085,0.8301,0.337,RF,2021,4,A_removal,0.8260869565217391
31-90,60,-0.006,13.049,10.549,1.1484,0.6361,0.289,RF,2021,4,A_removal,0.8333333333333334
91-180,90,0.216,63.061,39.057,0.6565,0.567,0.485,RF,2021,4,A_removal,1.0
181-270,90,0.28,70.159,54.887,0.8818,0.812,0.592,RF,2021,4,A_removal,0.9777777777777776
271-365,95,0.113,30.926,25.603,1.1761,1.0028,0.702,RF,2021,4,A_removal,0.9578947368421052
1-7,7,-0.845,2.516,2.054,1.2826,0.1879,-0.029,XGB,2021,4,A_removal,0.4285714285714285
8-30,23,-0.751,12.252,10.232,1.3725,0.7553,0.247,XGB,2021,4,A_removal,0.8260869565217391
31-90,60,-0.002,13.022,9.027,0.9827,0.5443,0.015,XGB,2021,4,A_removal,0.8333333333333334
91-180,90,0.141,66.029,39.586,0.6653,0.5746,0.41,XGB,2021,4,A_removal,1.0
181-270,90,0.438,62.009,48.359,0.7769,0.7154,0.742,XGB,2021,4,A_removal,0.9777777777777776
271-365,95,0.206,29.258,23.716,1.0894,0.9289,0.686,XGB,2021,4,A_removal,0.9578947368421052
1-7,7,-0.103,1.945,1.681,1.0497,0.1538,0.381,LightGBM,2021,4,A_removal,0.4285714285714285
8-30,23,-0.54,11.491,9.49,1.273,0.7005,0.279,LightGBM,2021,4,A_removal,0.8260869565217391
31-90,60,0.018,12.889,8.786,0.9564,0.5298,0.224,LightGBM,2021,4,A_removal,0.8333333333333334
91-180,90,0.144,65.908,39.237,0.6595,0.5696,0.414,LightGBM,2021,4,A_removal,1.0
181-270,90,0.408,63.625,49.486,0.795,0.7321,0.713,LightGBM,2021,4,A_removal,0.9777777777777776
271-365,95,0.109,31.0,25.297,1.162,0.9908,0.677,LightGBM,2021,4,A_removal,0.9578947368421052
1-7,7,-0.013,1.864,1.562,0.9755,0.1429,-0.062,SARIMAX,2021,4,A_removal,0.4285714285714285
8-30,23,-0.047,9.475,7.481,1.0034,0.5522,-0.154,SARIMAX,2021,4,A_removal,0.8260869565217391
31-90,60,-0.188,14.183,8.903,0.9692,0.5368,-0.284,SARIMAX,2021,4,A_removal,0.8333333333333334
91-180,90,0.162,65.182,44.354,0.7455,0.6438,0.415,SARIMAX,2021,4,A_removal,1.0
181-270,90,0.278,70.268,52.205,0.8387,0.7723,0.539,SARIMAX,2021,4,A_removal,0.9777777777777776
271-365,95,0.356,26.351,19.394,0.8909,0.7596,0.714,SARIMAX,2021,4,A_removal,0.9578947368421052
